STATE NAME,,DISTRICT NAME,,SUB DISTRICT NAME,VILLAGE NAME,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Sultanpur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Yacharam,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Koutala,Mogadagad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Koutala,Veervalli,,,,,,,,,,
TELANGANA,,ADILABAD,,Neradigonda,Gajli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Wajidnagar,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Bonthapalle (CT),,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Antharam,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Palcherla,,,,,,,,,,
TELANGANA,,VIKARABAD,,Pudur,Angadichittimpalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Mangraspalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Madhvapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Salbathapur,,,,,,,,,,
TELANGANA,,KHAMMAM,,Madhira,Nagavarappadu,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Rudrakashapally,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Dacharam,,,,,,,,,,
TELANGANA,,MEDAK,,Narsapur,Achampet,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Rajola,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Antharam,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Mominkhurd,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Phulmaddi,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Pathur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Chintakunta,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Dharur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Dornal,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Gangaram,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Ampalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Gurudotla,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Madanpalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Kondapur Kalan,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Rudrakashapally,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Chintha Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Vootla Palle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Gambhiraopet,Samudralingapuram,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Annaram (CT),,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Kothapalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Lakshmapur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Manopad,Gokulapad,,,,,,,,,,
TELANGANA,,SURYAPET,,Chivemla,Ailapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Kummar Palle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Nagaram,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Antharam,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Mominkhurd,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Mailaram,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Athvelly,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Nagsanpalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Rajapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Rudraram,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Khapri,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kowdianmovad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kutoda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Malan Gondi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Mankapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Shakangondi,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Chintalchanda,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Shantapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Shantapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Yellaram,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Shetloor,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Chinna Dhadgi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Bijjalwadi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Fathlapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Pedda Takkadpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Kowlas,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Gummadidala,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kondapur,Mohammadapur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Kankunta,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Kothapalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Gummadidala,Kankunta,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Kothulagidda,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Sidloor Paigah,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Allapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Nagasamundar,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Sirasgaon,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Wavudham,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Ankusapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Chilatiguda,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Narsapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Pedda Edgi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Kandarpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Meka,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Dowlatapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pedda Kodapgal,Chinna Takkadpalle,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Mannapur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Dornala,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Burugadda,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Ghattepalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Allapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Nagasamundar,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Rampur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Chiltampalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Zaidupalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Turmamidi,,,,,,,,,,
TELANGANA,,KHAMMAM,,Kalluru,Lokaram,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Neelahalli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Pulkal,,,,,,,,,,
TELANGANA,,Narayanpet,,Krishna,Mudumal,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,Narayanpet,,Krishna,Muraharidoddi,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Ada,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Muktapur,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Dollara,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Kamai,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Nirala,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Awalpur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Chirrakunta,,,,,,,,,,
TELANGANA,,ADILABAD,,JAINATH,Nizampur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Danaboinapeta,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Mondepalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Padibonda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Cherpalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Nandupa,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Sankepalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Chilatiguda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Edulwada,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kommuguda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Singaraopet,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Govindapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Gudigudi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Gundi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Balegaon,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Dadpapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Devadurgam,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kowdianmovad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kutoda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Malan Gondi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Mankapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Ada,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Balahanpur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Mowad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Siryan Mowad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Temrianmovad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Suddha Ghat,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Wadigondi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Chirrakunta,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Danaboinapeta,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Mondepalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Padibonda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Cherpalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Nandupa,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Rahapalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Sankepalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Balegaon,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Dagleshwar,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Shakangondi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Kosara,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Asifabad,Nimbada,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Vemulawada,Marupaka,,,,,,,,,,
TELANGANA,,ADILABAD,,MAVALA,Mavala,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Chamanpalle,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Kanjar,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Allipur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Dharur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Peelaram,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Bheempur,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Antergaon,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Belsari Rampur,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Gollaghat,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Gomutri,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Nippani,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Dharmaram,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Babapur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Haridaspalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Narsapur,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Rangapur,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Muthapur,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Anderband,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Arli (T),,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Mahabubnagar Rural,Ramchandrapur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Bheemraopalle,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Narsampalle,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Thunga Pahad,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Waddyal,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Peechara,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Kankapur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kondapur,Ananthasagar,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Jampally,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Neelahalli,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Nettempadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Upperu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Chintharevula,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Pendlimadgu,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Rangapur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Narsingi,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Narsampalle,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Sankhapur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Sankhapur,,,,,,,,,,
TELANGANA,,MEDAK,,Shankarampet (R),Kaslapur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Zapthishivnur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Seripalle,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Kanjar,,,,,,,,,,
TELANGANA,,Nirmal,,Laxmanchanda,Munipalle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Vemulawada,Sankepalli,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Alwalpad,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Narayanapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Mailardevrampalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Dyacharam,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Arli (T),,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pitlam,Pitlam,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Nyalkal,Rejinthal,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Nyalkal,Malgi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Chintharevula,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Dharur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Chintharevula,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Ryalampad,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Chintalamanepally,Babapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Chintalamanepally,Ravindranagar,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Chintalamanepally,Koyapalle,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Mahabubnagar Urban,Bokkalonipally,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Allipur,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Itkyal,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Mootapalle,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Mahitapur,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Ramajipet,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Allipur,,,,,,,,,,
TELANGANA,,Jagitial,,Raikal,Allipur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pitlam,Kishtapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pitlam,Chillangi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Garlapadu,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bantwaram,Turmamidi,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Rampur,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Gona,,,,,,,,,,
TELANGANA,,ADILABAD,,BHEEMPUR,Wadoor,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pitlam,Karegaon,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Raparthy,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Bussapur,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Laknavaram,,,,,,,,,,
TELANGANA,,KHAMMAM,,Sathupalli,Bethupalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Pedda Dhadgi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Gopanpalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Meerkhanpet,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Bibipet,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Ramreddi Pet,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Athimail,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Masan Palle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Badalgaon,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Fathepoor,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Mardi,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Bibipet,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Bachepalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Bellapur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Masan Palle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Mardi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Dharur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Koutala,Muthampet,,,,,,,,,,
TELANGANA,,Mulugu,,Govindaraopet,Chalwai,,,,,,,,,,
TELANGANA,,MEDAK,,Narsapur,Gollapalle,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Narsingapur,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Paidichinthala Palli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Sadashivanagar,Yacharam,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Pedda Kodapgal,Tupdal (Kowlasa),,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Krishnapoor,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Borancha,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Mahadev Palle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Danvar,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Nagdhar,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Islampur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Manoor,Davvur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Mungepalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Bachepalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Nagdhar,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Bachepalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Kalher,Khanapoor (B),,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Medikonda,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Marlabeedu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Bingidoddi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Pullikal,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Chinna Tandrapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Uthanur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Yapadinne,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Kukinda,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Ousapalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Dharmapur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Kacharam,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Somaram,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Mominkalan,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Surpanpalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Rampur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Mominkalan,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Ampalle,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bomaraspeta,Gouraram,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bomaraspeta,Burhanpur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsapur,Khazipet,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Khanampalli,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Botlavanaparthy,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Gundekalloor,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nagireddypet,Chinur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Jadadoddi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Dharoor,Chintharevula,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Venkatapur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Sindhanoor,,,,,,,,,,
TELANGANA,,VIKARABAD,,Vikarabad,Peerampalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nagireddypet,Zapti Jankampalle,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Yapadinne,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Kudakanoor,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Gurudotla,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Kacharam,,,,,,,,,,
TELANGANA,,VIKARABAD,,Dharur,Somaram,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Jainoor,Powerguda,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Kammarikhanpeta,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Katkanpalli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nagireddypet,Chinur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsapur,Reddipalle,,,,,,,,,,
TELANGANA,,MEDAK,,Narsapur,Yellapur,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Kothur,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Dharmaram,Katkanpalli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Bandaranjal,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bichkunda,Sirsamundar,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Thothinonidoddi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Chinna Tandrapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Pullikal,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Ieeja,Pullikal,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bomaraspeta,Burhanpur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bomaraspeta,Nagireddipalle,,,,,,,,,,
